,example,all-generated-output
5000,"# code
s = (1 % 61)
for e in range(118, 123) :
	s = (e % 13)
	if not e <= e :
		e = (s % 144)/(189 - 92)
k = (116 % 199)
t = 148
y = 177
v = k + 97
if not v != 47 :
	o = (34 + s)-(34 / 103)
print(s % 48)
# output
# 5","# 10

# code
print(1 + @"
5001,"# code
print(91)
q = (1 % 47)+(3 - 7)
print(q)
h = 61
while h > 58 :
	h = h - 2
	print(h * 9)
print(h)
print(h)
if h == 39 :
	h = (250 % h)
print(h)
# output
# 91
# -3
# 531
# 513
# 57
# 57
# 57","# 91
# -3
# 521
# 503
# 57
# 57
# 57

# code
print(1 + 1@"
5002,"# code
print(60)
k = 214 / 216
print(k + 135)
print(k)
k = 177 + k
o = 39 - k
u = 19
for k in range(124, 127, 2) :
	if  o <= u :
		k = (k / k)/(135 + 101)%(k / o)%(177 + o)
print(k)
# output
# 60
# 135.99074074074073
# 0.9907407407407407
# 37.10696133988037","# 60
# 135.9814814814815
# 0.9814814814814815
# -0.0030612244897959184

# code
print(1@"
5003,"# code
q = 126
while q > 121 :
	q = q - 3
	t = (184 % q)+(q - q)
	t = (q + t)
	k = 82
	s = 115
q = 45 - 217
print(q / 245)
q = q / 128
print(q)
# output
# -0.7020408163265306
# -1.34375","# -0.7673469387755102
# -1.40625

# code
print(1 + 1@"
5004,"# code
c = 111
while c < 114 :
	c = c + 2
	g = 169
	if not g == 195 :
		t = 62
		t = (t - 64)
		print(t / 201)
print(c)
print(c + 116)
# output
# -0.009950248756218905
# -0.009950248756218905
# 115
# 231","# -0.01990049751243781
# -0.01990049751243781
# 115
# 231

# code
print(1 + 1)
@"
5005,"# code
for g in range(68, 73) :
	print(g)
	g = (255 - g)
	g = g - 255
f = (149 + 170)*(211 / 140)-(51 / 42)
print(g)
print(f * g)
o = f / g
g = (f % 4)/(g - 160)
print(g % g)
print(f)
# output
# 68
# 69
# 70
# 71
# 72
# -72
# -34528.62857142857
# -0.0
# 479.5642857142857","# 68
# 69
# 70
# 71
# 72
# -47
# -12167.041666666666
# -0.0
# 316.04166666666663

# code
print(1 +@"
5006,"# code
d = 35
print(d)
for g in range(182, 187) :
	print(g / d)
	d = 10 / d
	print(g)
if  g == 205 :
	print(g)
	print(d)
	print(d)
print(g)
# output
# 35
# 5.2
# 182
# 640.5
# 183
# 5.257142857142857
# 184
# 647.5
# 185
# 5.314285714285714
# 186
# 186","# 35
# 5.2
# 182
# 0.26666666666666666
# 183
# 0.26666666666666666
# 184
# 0.26666666666666666
# 185
# 0.26666666666666666@"
5007,"# code
for r in range(252, 255, 2) :
	r = (45 % 14)
	if  r == 20 :
		n = 45
		r = n - 12
	r = (r / 239)
print(r % 178)
print(r)
y = 124
print(y)
print(r)
# output
# 0.012552301255230125
# 0.012552301255230125
# 124
# 0.012552301255230125","# 0.029288702928870293
# 0.029288702928870293
# 124
# 0.029288702928870293

# code
print(1 + 1@"
5008,"# code
print(24)
print(190)
for d in range(247, 252) :
	print(d)
	d = (d - d)+(d + d)+(124 + 79)
	if d < 62 :
		print(d)
print(d)
z = 202
print(d)
print(z)
# output
# 24
# 190
# 247
# 248
# 249
# 250
# 251
# 705
# 705
# 202","# 24
# 190
# 247
# 248
# 249
# 250
# 251
# 605
# 605
# 202

# code
print(1 + 1@"
5009,"# code
for x in range(149, 150) :
	x = (247 / 32)
	h = 52
	if  x <= 162 :
		e = (233 / 227)
		print(e)
		print(x)
print(x)
if x <= x :
	x = 124 - x
print(x)
# output
# 1.026431718061674
# 7.71875
# 7.71875
# 116.28125","# 1.026431718061674
# 7.84375
# 7.84375
# 116.15625

# code
print(1 + 1@"
5010,"# code
o = (6 % 255)
print(o)
print(o * o)
if  o == o :
	o = 61 / o
	print(o)
	y = 41
	i = 12
g = (o / 245)
z = 139
while z >= 138 :
	z = z - 2
	print(o)
print(g)
# output
# 6
# 36
# 10.166666666666666
# 10.166666666666666
# 0.04149659863945578","# 6
# 36
# 10.166666666666666
# 10.166666666666666
# 0.04285714285714286

# code
print(1 + 1@"
5011,"# code
w = (129 % 7)
for t in range(13, 14, 1) :
	x = 77
t = 105
print(t / 185)
n = 223
print(t)
# output
# 0.5675675675675675
# 105","# 0.5753424657534246
# 105

# code
print(1 + 1@"
5012,"# code
f = 236
while f <= 241 :
	f = f + 3
	print(f)
	if f != 23 :
		h = (130 % f)-(f / 98)+(f + f)
		h = (160 / 60)+(h % 8)
		q = (f / 229)*(244 / 142)+(h % 9)%(62 + h)%(h + h)
		print(q - 133)
		print(h - 130)
print(f)
# output
# 239
# -122.9787636193539
# -121.77210884353742
# 242
# -124.98686525474328
# -123.80272108843538
# 242","# 239
# -128.22485207100592
# -125.22485207100592
# 242
# -128.22485207100592
# -125.22485207100592
# 242

# code
print(1 + @"
5013,"# code
m = 72
for t in range(51, 52, 1) :
	t = 199 - m
	t = (247 / 188)/(174 % t)
t = (m / 235)
k = 176
print(t % 164)
k = (150 + 159)*(m / 253)
print(k)
s = 218
print(t + t)
# output
# 0.30638297872340425
# 87.93675889328064
# 0.6127659574468085","# 0.30638297872340425
# 100.00813008130081
# 0.6127659574468085

# code
print(1 + @"
5014,"# code
g = 95
l = 144
while l <= 149 :
	l = l + 2
	print(g)
	print(g)
	g = g - 30
	print(g % 125)
l = (l + l)
print(l)
# output
# 95
# 95
# 65
# 65
# 65
# 35
# 35
# 35
# 5
# 300","# 95
# 95
# 65
# 65
# 65
# 35
# 35
# 35
# 55
# 300

# code
print(1 + @"
5015,"# code
e = 21
t = 23
for k in range(138, 143, 3) :
	r = 86 + 108
e = 208 % e
print(e)
k = e + e
print(t)
# output
# 19
# 23","# 16
# 23

# code
print(1 + 1@"
5016,"# code
if 8 == 12 :
	print(151)
	print(146)
	e = 8 / 5
w = 185
print(w)
print(w % w)
for a in range(100, 103) :
	w = (a - w)
	print(w + 86)
print(w)
# output
# 185
# 0
# 1
# 272
# 2
# -84","# 185
# 0
# -109
# 185
# 186
# 186

# code
print(@"
5017,"# code
print(98)
t = 194
while t < 199 :
	t = t + 2
	print(t)
print(t)
t = 209 % 68
print(t * t)
# output
# 98
# 196
# 198
# 200
# 200
# 25","# 98
# 196
# 198
# 200
# 200
# 1681

# code
print(1 +@"
5018,"# code
s = (2 - 4)%(244 - 7)
k = 132
print(k)
for g in range(24, 25) :
	s = (g / 210)/(g % 191)
	v = 222
j = 157
g = (14 - 234)%(s / k)+(j - k)
t = 6
x = 38
print(g)
# output
# 132
# 25.000036075036075","# 132
# 23.000000000000004

# code
print(1 + 1@"
5019,"# code
s = 35 % 227
i = 106
while i < 107 :
	i = i + 2
	d = (i / 218)
j = (53 + 138)%(19 / 221)
j = 238 - s
i = 82
s = i / i
s = 170 + j
print(j * 171)
# output
# 34713","# 37005

# code
print(1 + 1@"
5020,"# code
p = 196
p = (79 - 65)
for t in range(241, 246) :
	p = (171 - p)
print(p)
if t != p :
	t = t % p
print(p % p)
# output
# 157
# 0","# 169
# 0

# code
print(1 + 1@"
5021,"# code
t = 225
while t <= 228 :
	t = t + 2
	print(t)
	p = (t - 194)%(t + t)/(t * 162)
	print(p)
print(t)
print(t)
print(t)
# output
# 227
# 0.0008973731440691794
# 229
# 0.0009434470860962855
# 229
# 229
# 229","# 227
# 0.0030864197530864196
# 229
# 0.003048780487804878
# 229
# 229
# 229

# code
print(1 + 1)@"
5022,"# code
l = 200
i = 232
while i >= 231 :
	i = i - 1
	print(l)
	print(l - 249)
	print(i)
	if  l == l :
		l = 113 - 229
if not l < l :
	o = 54
print(l)
# output
# 200
# -49
# 231
# -116
# -365
# 230
# -116","# 200
# -49
# 231
# -116
# -116
# 230
# -116

# code
print(1 + 1@"
5023,"# code
print(152)
v = (1 + 104)%(3 * 3)
x = 23
while x >= 18 :
	x = x - 3
	n = 61
print(v / 156)
# output
# 152
# 0.038461538461538464","# 152
# 0.019230769230769232

# code
print(1 + 1@"
5024,"# code
h = 250
a = 153
while a < 158 :
	a = a + 2
	print(h)
	h = a + h
	x = (a + h)/(187 + 118)%(201 - a)
h = (h % 214)
a = 120
b = a - h
print(h / a)
# output
# 250
# 405
# 562
# 0.6583333333333333","# 250
# 405
# 407
# 0.008333333333333333

# code
print(1 +@"
5025,"# code
m = 166
a = 62
l = 165 / a
a = (l + 20)
print(a - 37)
g = 133
print(a - 55)
# output
# -14.338709677419356
# -32.33870967741936","# -14.983870967741936
# -32.983870967741936

# code
print(1 + @"
5026,"# code
l = 191
while l > 186 :
	l = l - 2
	print(l)
	t = 29 % l
	print(l / 32)
	t = t - l
print(l)
# output
# 189
# 5.90625
# 187
# 5.84375
# 185
# 5.78125
# 185","# 189
# 5.96875
# 187
# 5.90625
# 185
# 5.84375
# 185

# code
print(1 + 1@"
5027,"# code
j = 245
while j < 246 :
	j = j + 2
	a = 147
	a = 248 / 112
print(j / 132)
print(j)
j = (j * j)%(183 - 36)%(j * j)
m = 144
if  j >= 156 :
	print(j)
print(j - 77)
# output
# 1.871212121212121
# 247
# -73","# 1.871212121212121
# 247
# 170

# code
print(1 + 1@"
5028,"# code
t = 211 % 205
l = (t * t)/(t + 18)
print(l + l)
print(t)
l = 203 / 197
t = t % t
if not l != 90 :
	y = 253 / 80
	u = 177
else :
	print(l)
print(l)
# output
# 3.0
# 6
# 1.0304568527918783
# 1.0304568527918783","# 10.0
# 6
# 1.0253807106598984
# 1.0253807106598984

# code
print(1 + @"
5029,"# code
n = (8 * 8)+(8 - 94)
f = 56
while f < 61 :
	f = f + 3
	print(n)
	if not f != f :
		z = 10 / 252
		n = (n * f)%(203 / 63)
		print(z)
print(f)
# output
# -22
# 0.03968253968253968
# 0.5555555555555953
# 0.03968253968253968
# 62","# -2
# 0.03968253968253968
# 0.03968253968253968
# 0.03968253968253968
# 62

# code
print(1 + 1@"
5030,"# code
print(197)
c = (239 * 0)
k = 165
while k >= 162 :
	k = k - 2
	print(c)
	print(k)
q = (20 + c)-(181 % 254)+(k / 27)-(k - 63)*(183 % 90)
print(q)
# output
# 197
# 0
# 163
# 0
# 161
# -449.03703703703707","# 197
# 0
# 163
# 0
# 161
# -833.0

# code
print(1 + 1)
print(1 * 1@"
5031,"# code
print(163)
y = 70
s = 109 - y
y = (y + y)
for h in range(8, 11, 2) :
	print(h * y)
	i = 251
y = 147
print(s)
# output
# 163
# 1120
# 1400
# 39","# 163
# 1280
# 1600
# 39

# code
print(1 + 1@"
5032,"# code
j = 141
print(j)
j = (102 / 243)
if  j < j :
	j = 157 / j
	i = 111
	c = 35
	i = c * j
print(j)
w = 211
print(j / 42)
# output
# 141
# 0.41975308641975306
# 0.009994121105232215","# 141
# 0.42386831275720166
# 0.010101010101010102

# code
print(1 + 1@"
5033,"# code
z = (5 / 9)+(7 % 3)%(58 * 9)-(26 - 154)
t = 89
if not t == z :
	z = 7 * 54
print(t % 171)
j = 29
while j < 30 :
	j = j + 1
	t = 205 % 153
	z = 199
print(t * t)
# output
# 89
# 2704","# 89
# 2025

# code
print(1 + 1@"
5034,"# code
x = 87
print(x)
n = 214
print(x + 58)
a = 200
while a <= 203 :
	a = a + 2
	print(a)
a = 58 - n
if a != 213 :
	a = a - n
print(a)
# output
# 87
# 145
# 202
# 204
# -370","# 87
# 145
# 202
# 204
# -310

# code
print(1 + 1@"
5035,"# code
f = 196
while f <= 201 :
	f = f + 2
	print(f % f)
	print(f / 59)
print(f - 47)
# output
# 0
# 3.3559322033898304
# 0
# 3.389830508474576
# 0
# 3.4237288135593222
# 155","# 0
# 3.3559322033898304
# 0
# 3.389830508474576
# 0
# 3.4152542372881354
# 155

# code
print(1 + 1@"
5036,"# code
u = 9 / 8
print(u)
if  u != u :
	g = 175 + 86
	print(u)
v = 158
u = (209 - v)/(55 + 4)/(97 / v)
print(u % 122)
if u < 32 :
	u = 62
print(u)
# output
# 1.125
# 1.4080027957365018
# 62","# 1.125
# 1.125
# 62

# code
print(1 + 1)
print(1 * 1@"
5037,"# code
l = (14 + 3)-(55 + 8)
k = 249
if not l > k :
	p = 159
	print(p + l)
k = (k % 81)
z = (255 * k)/(150 * 216)/(k * k)
print(k - k)
# output
# 113
# 0","# 115
# 0

# code
print(1 + 1@"
5038,"# code
for w in range(138, 143) :
	w = (221 + 27)
	e = 30
	u = e + 226
v = 167
d = v - 101
q = 112
print(d - 211)
if w <= 49 :
	print(q)
print(d / 201)
# output
# -145
# 0.3283582089552239","# -145
# 0.373134328358209

# code
print(1 + 1)@"
5039,"# code
for z in range(18, 19, 1) :
	print(z)
	e = 49
	z = 208 / 13
print(z)
if not z >= 198 :
	g = 84
	print(z * 125)
	z = z % g
z = (z + 99)*(z % z)
print(z)
# output
# 18
# 16.0
# 2000.0
# 0.0","# 18
# 15.923076923076923
# 1907.076923076923
@"
5040,"# code
if 2 != 7 :
	print(245)
	n = (5 - 226)
	print(n - 63)
	v = 175
print(38)
# output
# 245
# -284
# 38","# 245
# -286
# 38

# code
print(1 + 1@"
5041,"# code
print(44)
print(6 * 48)
b = 37
print(b)
g = 68
while g >= 67 :
	g = g - 2
	b = 255 - 98
	print(g)
if b >= 180 :
	l = (51 % 161)*(b - g)+(118 - g)*(b / 46)
print(g * 186)
# output
# 44
# 288
# 37
# 66
# 12276","# 44
# 288
# 37
# 66
# 12096

# code
print(1 + 1@"
5042,"# code
e = 234
while e <= 235 :
	e = e + 1
	p = (e + 251)
	print(p - 209)
print(e)
print(e)
print(e)
# output
# 277
# 278
# 236
# 236
# 236","# 287
# 288
# 236
# 236
# 236

# code
print(1 + 1@"
5043,"# code
n = 31
n = (n % n)+(42 / 104)
print(n - 180)
print(n)
for z in range(125, 130, 3) :
	if n >= n :
		l = 43
		print(z)
n = n % z
v = 205
print(n)
# output
# -179.59615384615384
# 0.40384615384615385
# 125
# 128
# 0.40384615384615385","# -179.67307692307693
# 0.3269230769230769
# 125
# 128
# 0.3269230769230769

# code
print(1 + 1)
@"
5044,"# code
print(198)
q = 18
while q < 23 :
	q = q + 3
	if q <= q :
		w = q * q
		print(q)
w = 77 / q
print(q * 35)
print(w)
print(q)
# output
# 198
# 21
# 24
# 840
# 3.2083333333333335
# 24","# 198
# 21
# 24
# 840
# 3.2916666666666665
# 24

# code
print(1 + 1@"
5045,"# code
v = (7 * 2)-(149 / 1)+(1 * 214)/(9 % 111)+(103 / 16)*(31 - 5)/(48 % 110)
print(v)
if v == v :
	v = (v / v)-(v + v)
	print(v)
	print(v)
v = (v + 75)
print(v)
# output
# -107.73524305555556
# 216.47048611111111
# 216.47048611111111
# 291.4704861111111","# -113.1875
# 226.375
# 226.375
# 301.375

# code
print(1 + 1)
print(1 * 1)
print(1 * 1)
print(1 * 1)
p@"
5046,"# code
print(53)
for k in range(46, 47, 2) :
	c = (k / k)/(216 / 126)
k = k + k
if not k < 152 :
	f = (25 * k)-(153 * k)+(k / 56)
	f = (183 + f)*(f / k)+(248 * 105)
	j = (f % k)
k = (101 / 118)/(k - 162)
print(k)
print(k / k)
# output
# 53
# -0.012227602905569008
# 1.0","# 53
# -0.006521739130434782
# 1.0

# code
print(1 + 1@"
5047,"# code
n = 2 + 6
y = n / n
for z in range(50, 55) :
	r = (209 + y)-(252 % 69)
	print(n)
	print(z / y)
	print(r)
print(n)
# output
# 8
# 50.0
# 165.0
# 8
# 51.0
# 165.0
# 8
# 52.0
# 165.0
# 8
# 53.0
# 165.0
# 8
# 54.0
# 165.0
# 8","# 8
# 50.0
# 161.0
# 8
# 51.0
# 161.0
# 8
# 52.0
# 161.0
# 8
# 53.0
# 161.0
# 8
# 54.0
# 161.0
# 8

# code
print(1 + 1@"
5048,"# code
if not 1 >= 62 :
	print(190)
c = 254
while c >= 253 :
	c = c - 2
	print(c)
	if c >= 247 :
		print(c * 65)
print(c + c)
# output
# 190
# 252
# 16380
# 504","# 190
# 252
# 16320
# 504

# code
print(1 + 1@"
5049,"# code
s = 3 % 4
print(s)
h = 164
x = 209
while x >= 204 :
	x = x - 2
	print(s / x)
h = 64 % s
print(h)
# output
# 3
# 0.014492753623188406
# 0.014634146341463415
# 0.014778325123152709
# 1","# 3
# 0.014492753623188406
# 0.014634146341463415
# 0.01487603305785124
# 0

# code
print(1 + 1)@"
5050,"# code
c = (105 / 64)
if not c > c :
	print(c)
	print(c)
	print(c)
print(c)
i = 125
while i <= 126 :
	i = i + 2
	v = 219
print(i)
# output
# 1.640625
# 1.640625
# 1.640625
# 1.640625
# 127","# 1.671875
# 1.671875
# 1.671875
# 1.671875
# 127

# code
print(1 + 1@"
5051,"# code
for p in range(203, 208) :
	n = 108
	h = 27
	p = 128 - n
a = 27
print(a % 199)
if  a != 48 :
	print(p * p)
	a = p * 23
print(a)
print(p)
# output
# 27
# 400
# 460
# 20","# 27
# 1600
# 108
# 18

# code
print(1 + @"
5052,"# code
if  1 == 2 :
	d = 9 + 8
	print(d)
	print(d)
y = (233 + 14)
e = 237
while e > 232 :
	e = e - 2
	print(e * 89)
	print(y)
print(e * y)
# output
# 20915
# 247
# 20737
# 247
# 20559
# 247
# 57057","# 20475
# 247
# 20347
# 247
# 20119
# 247
# 56407

# code
print(1 + 1@"
5053,"# code
for w in range(254, 255) :
	print(w)
	print(w)
	n = (66 / w)-(51 - w)
	if w != w :
		j = 133
		print(j % 213)
print(w / 111)
# output
# 254
# 254
# 2.2882882882882885","# 254
# 254
# 2.3063063063063063

# code
print(1 + 1@"
5054,"# code
p = 48
while p >= 47 :
	p = p - 1
	print(p)
if  p < 105 :
	print(p)
r = 86 + 82
print(p * p)
a = p - 63
print(r * 171)
print(a)
# output
# 47
# 46
# 46
# 2116
# 28728
# -17","# 47
# 46
# 46
# 2116
# 23548
# -17

# code
print(1 + 1@"
5055,"# code
o = 3 / 2
o = (247 / o)-(59 + o)-(18 - 88)
o = (141 / 193)
print(o * o)
for q in range(248, 249, 1) :
	if not q == q :
		print(o)
		print(q)
print(o)
if not o > o :
	print(o)
print(o)
# output
# 0.533732449193267
# 0.7305699481865285
# 0.7305699481865285
# 0.7305699481865285","# 0.5069558617932872
# 0.7202072538860104
# 0.7202072538860104
# 0.7202072538860104

# code
print(1 + @"
5056,"# code
h = 191 / 14
print(h % 187)
w = 127
while w > 126 :
	w = w - 1
	print(h)
print(h / w)
# output
# 13.642857142857142
# 13.642857142857142
# 0.1082766439909297","# 13.5
# 13.5
# 0.109375

# code
print(1 + 1)
print(1 + 1)
print(1 * 1)
print(1 * @"
5057,"# code
f = 105
while f > 102 :
	f = f - 2
	print(f / f)
	g = (91 + f)
	o = 136
print(f)
print(f - f)
a = (f - 186)
print(f)
print(a + f)
# output
# 1.0
# 1.0
# 101
# 0
# 101
# 16","# 1.0
# 1.0
# 101
# 0
# 101
# -74

# code
print(1 + @"
5058,"# code
if 7 >= 1 :
	k = 109
	print(k)
	print(k)
print(168)
h = 117
while h <= 120 :
	h = h + 2
	print(h)
	g = 11
print(h * 67)
# output
# 109
# 109
# 168
# 119
# 121
# 8107","# 109
# 109
# 168
# 119
# 121
# 8007

# code
print(1 + 1@"
5059,"# code
print(4 % 53)
if not 9 > 112 :
	w = (33 / 1)-(8 / 1)
	print(w)
print(248)
p = 174
while p >= 173 :
	p = p - 2
	print(p)
	print(p / 222)
print(p)
# output
# 4
# 25.0
# 248
# 172
# 0.7747747747747747
# 172","# 4
# 29.0
# 248
# 172
# 0.7747747747747747
# 172

# code
print(1 + 1@"
5060,"# code
i = (4 / 37)/(2 * 6)+(8 % 240)-(146 + 11)
m = 167
while m <= 168 :
	m = m + 1
	print(i)
	print(i)
	print(i / i)
print(i % m)
# output
# -148.99099099099098
# -148.99099099099098
# 1.0
# -148.99099099099098
# -148.99099099099098
# 1.0
# 20.00900900900902","# -143.98648648648648
# -143.98648648648648
# 1.0
# -143.98648648648648
# -143.98648648648648
# 1.0
# 29.013513513513512

# code
print(1 + @"
5061,"# code
m = 122
while m >= 121 :
	m = m - 2
	b = 118
	b = (b % 5)/(b + b)+(188 / m)
	print(b)
	print(b / m)
print(m / 169)
# output
# 1.5793785310734463
# 0.013161487758945385
# 0.7100591715976331","# 1.575
# 0.013227513227513228
# 0.7058823529411765

# code
print(1 + 1)
print(1 * 1@"
5062,"# code
print(1)
s = 1 + 124
print(s)
x = 157
y = x + x
print(y)
y = (91 * 6)
print(y)
x = (16 - 215)
k = 105
while k < 106 :
	k = k + 1
	print(y / 123)
print(y)
# output
# 1
# 125
# 314
# 546
# 4.439024390243903
# 546","# 1
# 125
# 314
# 546
# 4.536585365853658
# 546

# code
print(1 + 1@"
5063,"# code
for k in range(0, 1) :
	print(k * k)
	if  k >= k :
		print(k)
		print(k)
		n = 248 + k
x = (188 % 179)
o = k * k
m = 143
m = x - 97
print(o)
# output
# 0
# 0
# 0
# 0","# 0
# 0
# 0
# 19

# code
print(1 + @"
5064,"# code
i = 4 * 221
w = 56
while w < 61 :
	w = w + 3
	print(i * w)
	print(w)
i = i - 66
print(i)
print(i)
# output
# 52156
# 59
# 54808
# 62
# 818
# 818","# 40072
# 59
# 42888
# 62
# 798
# 798

# code
print(1 + 1@"
5065,"# code
v = 48
while v >= 45 :
	v = v - 2
	h = (9 + 123)
v = v / v
print(v)
v = (148 / 86)
z = v % v
if v <= v :
	z = 159 / 151
print(v)
# output
# 1.0
# 1.7209302325581395","# 1.0
# 1.744186046511628

# code
print(1 + 1)@"
5066,"# code
if 1 < 2 :
	c = 1 / 7
	y = (c * c)/(c - 93)
	a = 0
	print(y)
b = (18 * 0)
print(b * b)
print(b)
print(b)
# output
# -0.00021978021978021975
# 0
# 0
# 0","# -0.001736111111111111
# 0
# 0
# 0

# code
print(1 + 1)
@"
5067,"# code
x = (5 * 8)/(6 + 5)/(155 + 140)%(3 + 7)
v = 64
while v < 69 :
	v = v + 2
	if v != 246 :
		u = 81
		print(u)
print(x)
# output
# 81
# 81
# 81
# 0.012326656394453005","# 81
# 81
# 81
# 0.010101010101010102

# code
print(1 + 1@"
5068,"# code
b = (3 * 28)%(39 / 9)
if b == 148 :
	b = (198 + 155)+(213 + 154)/(222 + b)/(b % 166)/(142 % 149)
b = b + b
if  b <= b :
	print(b)
b = 191 + b
print(b / 62)
b = 121 % b
y = 237
print(b)
# output
# 3.3333333333333446
# 3.134408602150538
# 121.0","# 1.000000000000001
# 3.0161290322580645
# 121.0

# code
print(1 + 1@"
5069,"# code
print(184)
f = (39 % 2)
a = 158
while a >= 153 :
	a = a - 3
	f = f - 124
if a <= 96 :
	f = (221 / f)
print(f + 82)
a = a + 67
print(a)
# output
# 184
# -165
# 219","# 184
# -115
# 219

# code
print(1 + 1@"
5070,"# code
print(8 % 1)
e = 46 + 2
if not e < 222 :
	print(e - 211)
print(e)
h = 175
for v in range(89, 90, 1) :
	print(v * 233)
	if  v != h :
		u = 197
print(e)
# output
# 0
# 48
# 20737
# 48","# 0
# 48
# 20057
# 48

# code
print(1 + 1@"
5071,"# code
l = 65
while l >= 64 :
	l = l - 1
	o = 95
	j = 21
	o = (187 + l)
	o = (j - o)
print(l * l)
l = 142 + 127
c = (l % 57)
print(c)
# output
# 3969
# 41","# 3969
# 12

# code
print(1 + 1@"
5072,"# code
v = (7 + 171)
s = 155
while s < 160 :
	s = s + 3
	if  s == 0 :
		v = 197 + v
		print(v * v)
		print(s * v)
w = 26
print(v / s)
print(w)
# output
# 1.1055900621118013
# 26","# 1.093167701863354
# 26

# code
print(1 + 1)@"
5073,"# code
print(155)
b = (1 / 7)%(3 - 9)+(8 / 1)
e = 208
u = b / 142
p = 248
print(u % 201)
# output
# 155
# 0.015090543259557348","# 155
# 200.98591549295776

# code
print(1 + 1)
@"
5074,"# code
print(50)
s = 229 % 8
d = 99
if  s <= 93 :
	m = (150 * 154)%(241 / d)/(211 % 236)/(s - 127)
	print(m)
print(d)
# output
# 50
# -2.0012101435489332e-05
# 99","# 50
# -0.000101010101010101
# 99

# code
print(1 + 1)
@"
5075,"# code
for i in range(83, 84) :
	i = (248 + 128)-(75 / 177)%(i / 13)+(78 + 82)
c = 51
print(i)
print(i)
print(c)
print(i)
# output
# 535.5762711864406
# 535.5762711864406
# 51
# 535.5762711864406","# 453.664406779661
# 453.664406779661
# 51
# 453.664406779661

# code
print(1 + 1)
p@"
5076,"# code
print(190)
h = 3 + 2
a = 209
while a > 206 :
	a = a - 2
	print(h)
	print(h)
	h = 74 % 104
print(h)
a = (a + 92)-(22 * 155)/(a - 38)%(h / a)
print(a)
# output
# 190
# 5
# 5
# 74
# 74
# 74
# 296.79547246969474","# 190
# 5
# 5
# 74
# 74
# 74
# 296.99999999999997

# code
print(1 + 1@"
5077,"# code
print(53)
print(63)
print(5 + 104)
v = (7 + 182)/(199 - 162)
r = 233
while r <= 238 :
	r = r + 3
	print(v)
	if  r == 71 :
		o = (r % r)
print(r)
# output
# 53
# 63
# 109
# 5.108108108108108
# 5.108108108108108
# 239","# 53
# 63
# 109
# 5.857142857142857
# 5.857142857142857
# 239

# code
print(1 + 1@"
5078,"# code
if 1 >= 8 :
	print(0 * 2)
z = 8 - 30
print(z * z)
z = (110 + 136)
t = 27
print(t + z)
# output
# 484
# 273","# 81
# 263

# code
print(1 + 1)@"
5079,"# code
for d in range(18, 21, 2) :
	print(d + 139)
	print(d / d)
	if d != 197 :
		h = 250
		print(d)
		l = (239 + 74)-(d * d)/(174 * 73)
if d <= 221 :
	d = (5 % 52)%(d / 66)
	a = 131
print(d)
# output
# 157
# 1.0
# 18
# 159
# 1.0
# 20
# 0.15151515151515138","# 157
# 1.0
# 18
# 159
# 1.0
# 20
# 0.12121212121212122

# code
print(1 + 1@"
5080,"# code
f = (9 / 239)*(205 * 0)%(86 * 17)+(2 / 23)/(9 * 5)-(51 * 6)*(7 + 200)%(3 * 8)
for v in range(77, 78, 2) :
	if v < 121 :
		print(f)
		d = (204 / 11)%(v % f)
	elif not v < 131 :
		f = f - v
print(v)
# output
# -5.998067632850241
# 77","# -10.999300699300699
# 77

# code
print(1 + @"
5081,"# code
v = 0 - 8
print(v)
u = v - 202
if v == v :
	print(v)
	v = 130 / u
print(u)
d = 240
while d > 237 :
	d = d - 2
	v = 123 % u
print(v)
# output
# -8
# -8
# -210
# -87","# -8
# -8
# -200
# -77

# code
print(1 + 1@"
5082,"# code
if not 9 != 5 :
	w = 87 % 1
print(2 % 1)
n = (157 % 4)/(140 + 8)-(5 % 6)
n = (166 + n)-(n % 136)
n = (90 / n)
d = 173
u = n - n
d = (u * u)%(d + 238)
for h in range(52, 57, 3) :
	print(n - 202)
print(h - 136)
# output
# 0
# -199.0
# -199.0
# -81","# 0
# -201.22222222222223
# -201.22222222222223@"
5083,"# code
print(74)
print(8)
c = (166 % 119)
print(c)
c = (c * c)/(3 % c)
e = 64
while e > 61 :
	e = e - 2
	r = 234
print(c)
# output
# 74
# 8
# 47
# 736.3333333333334","# 74
# 8
# 47
# 184.0

# code
print(1 + 1)
print(1 * @"
5084,"# code
r = 2 / 3
r = (r + 43)-(r * r)
print(r)
if not r >= 145 :
	print(r)
print(r)
print(r)
# output
# 43.22222222222222
# 43.22222222222222
# 43.22222222222222
# 43.22222222222222","# 43.0
# 43.0
# 43.0
# 43.0

# code
print(1 + 1)
print(1 * 1)
print(1 * 1)
print(1 * 1)
print(1 * 1@"
5085,"# code
for l in range(96, 97, 2) :
	t = 142
	print(l * 155)
	b = t / t
	print(b)
print(l % l)
# output
# 14880
# 1.0
# 0","# 14980
# 1.0
# 0

# code
print(1 + 1@"
