,example,all-generated-output
11173,"# code
p = (2 * 1)
c = (195 - p)+(p % p)
m = 122
while m <= 123 :
	m = m + 1
	print(c)
	n = 140 / 16
	c = n % n
	print(m)
m = 242 + c
print(m)
# output
# 193
# 123
# 0.0
# 124
# 242.0","# 193
# 123
# 0.0
# 124
# 242.0

# code
print(1 + 1@"
11174,"# code
a = 93
while a < 96 :
	a = a + 2
	print(a)
a = a + a
print(a)
print(a)
a = (a % a)/(a / 118)*(250 % 13)
a = (a - 101)
print(a)
# output
# 95
# 97
# 194
# 194
# -101.0","# 95
# 97
# 194
# 194
# -101.0

# code
print(1 + 1@"
11175,"# code
c = 86
if not c != 111 :
	print(c / c)
	i = 65
	a = 127
print(c)
print(c)
# output
# 86
# 86","# 86
# 86

# code
print(1 + 1@"
11176,"# code
for v in range(40, 41) :
	h = 120
	v = h + 56
print(v)
d = (203 + v)-(v / v)
v = 102 % 101
print(v % 120)
if v != v :
	print(v / 12)
k = 206
print(v)
# output
# 176
# 1
# 1","# 176
# 1
# 1

# code
print(1 + 1@"
11177,"# code
z = 137
print(z)
print(z)
z = z + z
print(z)
z = (31 % z)
if z != z :
	n = 36
	j = 112
print(z)
# output
# 137
# 137
# 274
# 31","# 137
# 137
# 274
# 31

# code
print(1 + 1@"
11178,"# code
b = 171
while b < 176 :
	b = b + 2
	f = 43 - 65
	print(f)
	u = 208
h = 78
if  b <= h :
	h = (b + b)-(b + h)*(69 + 122)
p = 144
print(h)
# output
# -22
# -22
# -22
# 78","# -22
# -22
# -22
# 78

# code
print(1 + 1@"
11179,"# code
print(167)
k = 139
while k < 144 :
	k = k + 3
	s = (77 - 41)
	f = 161
print(k)
# output
# 167
# 145","# 167
# 145

# code
print(1 + 1@"
11180,"# code
n = 196
while n >= 191 :
	n = n - 3
	if not n >= 66 :
		z = (n * 38)
		z = n + z
		z = (76 + 181)
		y = (n + 96)
		z = n % 195
	if n == n :
		print(n)
print(n)
# output
# 193
# 190
# 190","# 193
# 190
# 190

# code
print(1 + 1@"
11181,"# code
if 8 > 2 :
	print(0 % 8)
	print(196)
elif 3 <= 6 :
	i = 97
	print(i)
p = 120
print(p)
print(p)
# output
# 0
# 196
# 120
# 120","# 0
# 196
# 120
# 120

# code
print(1 + 1@"
11182,"# code
if 9 == 6 :
	a = 118
	print(a)
	print(a)
	print(a)
print(52)
# output
# 52","# 52

# code
print(1 + 1@"
11183,"# code
u = 83
f = 152
print(f)
print(u)
for l in range(88, 89) :
	print(l)
print(u)
# output
# 152
# 83
# 88
# 83","# 152
# 83
# 88
# 83

# code
print(1 + 1@"
11184,"# code
if 7 >= 5 :
	m = 175 / 64
	print(m)
	print(m)
s = 33
while s <= 34 :
	s = s + 1
	l = (83 * 5)
	print(l)
	u = l + 227
print(s)
# output
# 2.734375
# 2.734375
# 415
# 415
# 35","# 2.734375
# 2.734375
# 415
# 415
# 35

# code
print(1 + 1@"
11185,"# code
if  7 == 30 :
	u = (0 + 203)
	print(u * u)
if 1 <= 2 :
	j = 8 + 8
	print(j)
print(5 % 159)
v = 219 % 1
print(v)
print(v)
print(v)
# output
# 16
# 5
# 0
# 0
# 0","# 16
# 5
# 0
# 0
# 0

# code
print(1 + 1@"
11186,"# code
b = 150
while b >= 145 :
	b = b - 2
	c = 113
	print(c)
	print(c)
print(b)
if  b < 220 :
	b = b + 204
	x = (b / 195)
print(b)
# output
# 113
# 113
# 113
# 113
# 113
# 113
# 144
# 348","# 113
# 113
# 113
# 113
# 113
# 113
# 144
# 348

# code
print(1 + 1@"
11187,"# code
g = 169
while g <= 174 :
	g = g + 2
	print(g)
	b = (g % 118)
	l = 69
print(g % 5)
if g >= 4 :
	print(g - 6)
t = g + 128
print(g)
# output
# 171
# 173
# 175
# 0
# 169
# 175","# 171
# 173
# 175
# 0
# 169
# 175

# code
print(1 + 1@"
11188,"# code
u = 55
while u >= 54 :
	u = u - 1
	print(u)
	print(u)
print(u + u)
# output
# 54
# 54
# 53
# 53
# 106","# 54
# 54
# 53
# 53
# 106

# code
print(1 + 1@"
11189,"# code
for u in range(38, 39) :
	f = 17
	y = u * 6
	f = 169 / y
u = 9 * u
print(u)
# output
# 342","# 342

# code
print(1 + 1@"
11190,"# code
t = 204
s = t + t
m = 43
while m < 44 :
	m = m + 2
	print(s)
print(m)
# output
# 408
# 45","# 408
# 45

# code
print(1 + 1@"
11191,"# code
o = 59
while o > 54 :
	o = o - 3
	print(o)
	print(o)
print(o)
print(o % o)
u = 249
if not u < o :
	o = 66 % 144
print(o)
# output
# 56
# 56
# 53
# 53
# 53
# 0
# 66","# 56
# 56
# 53
# 53
# 53
# 0
# 66

# code
print(1 + 1@"
11192,"# code
n = 111 - 170
print(n)
j = (n - n)+(n / n)*(n + 144)
n = 183 + 127
n = 0
while n <= 1 :
	n = n + 1
	j = n / 172
print(n)
if not n != n :
	f = 236
print(n)
# output
# -59
# 2
# 2","# -59
# 2
# 2

# code
print(1 + 1@"
11193,"# code
t = 74
while t < 75 :
	t = t + 1
	f = 167
	print(f)
	print(f)
	print(t)
	y = 186
print(t)
# output
# 167
# 167
# 75
# 75","# 167
# 167
# 75
# 75

# code
print(1 + 1@"
11194,"# code
k = 8 + 4
print(k)
print(k)
g = 63
while g <= 68 :
	g = g + 2
	i = (g / 93)%(109 * k)
	print(g)
	print(g)
	print(i)
print(g)
# output
# 12
# 12
# 65
# 65
# 0.6989247311827957
# 67
# 67
# 0.7204301075268817
# 69
# 69
# 0.7419354838709677
# 69","# 12
# 12
# 65
# 65
# 0.6989247311827957
# 67
# 67
# 0.7204301075268817
# 69
# 69
# 0.7419354838709677
# 69

# code
print(1 + 1@"
11195,"# code
if not 0 < 9 :
	print(164)
	print(160)
	z = (0 - 44)
g = 99 + 75
q = 145
while q < 148 :
	q = q + 2
	if not g < g :
		print(g)
print(g)
# output
# 174
# 174
# 174","# 174
# 174
# 174

# code
print(1 + 1@"
11196,"# code
if  6 <= 161 :
	g = 162 * 2
l = (3 / 39)
f = 33
while f < 34 :
	f = f + 2
	l = 125 / 177
	print(f)
print(f)
print(f)
# output
# 35
# 35
# 35","# 35
# 35
# 35

# code
print(1 + 1@"
11197,"# code
b = 5 * 3
j = 62
while j < 67 :
	j = j + 2
	q = 164
b = (156 / j)
if  b > 159 :
	print(b * j)
t = 62
i = 178
print(j)
# output
# 68","# 68

# code
print(1 + 1@"
11198,"# code
j = 243
while j > 238 :
	j = j - 3
	if j != 28 :
		print(j)
if j <= 27 :
	l = j + 116
	l = 242
	g = 166
	print(j)
print(j)
# output
# 240
# 237
# 237","# 240
# 237
# 237

# code
print(1 + 1@"
11199,"# code
b = 193
j = 150
n = 188
c = 180
while c < 181 :
	c = c + 1
	o = 167
	v = (30 / b)/(b / 208)
print(j)
# output
# 150","# 150

# code
print(1 + 1@"
11200,"# code
e = 6
while e > 1 :
	e = e - 2
	print(e)
	a = 162
	print(e)
	if  e == 183 :
		a = (a + 41)
		u = 68
print(e)
# output
# 4
# 4
# 2
# 2
# 0
# 0
# 0","# 4
# 4
# 2
# 2
# 0
# 0
# 0

# code
print(1 + 1@"
11201,"# code
w = (5 * 20)-(0 / 224)
b = 101
while b >= 96 :
	b = b - 2
	t = 198
	w = w / 252
	w = b % 167
print(b - b)
# output
# 0","# 0

# code
print(1 + 1@"
11202,"# code
d = 254
while d < 259 :
	d = d + 3
	l = 2 * 143
	m = 173
print(d)
# output
# 260","# 260

# code
print(1 + 1@"
11203,"# code
z = 211
t = 155
while t < 160 :
	t = t + 3
	a = 57
	print(z)
print(z)
h = (169 / 153)
print(t)
# output
# 211
# 211
# 211
# 161","# 211
# 211
# 211
# 161

# code
print(1 + 1@"
11204,"# code
d = 199
print(d)
d = 170 - d
m = 177
while m <= 178 :
	m = m + 1
	print(d)
	print(m)
	if not d >= d :
		print(d)
print(d)
# output
# 199
# -29
# 178
# -29
# 179
# -29","# 199
# -29
# 178
# -29
# 179
# -29

# code
print(1 + 1@"
11205,"# code
print(98)
for b in range(129, 134, 3) :
	if b != b :
		b = (b * 90)
		v = 143
print(b)
print(b / b)
print(b)
n = 34
print(n)
print(n)
# output
# 98
# 132
# 1.0
# 132
# 34
# 34","# 98
# 132
# 1.0
# 132
# 34
# 34

# code
print(1 + 1@"
11206,"# code
l = 1 + 6
print(l + 33)
print(l)
q = 104
while q < 109 :
	q = q + 2
	print(q + 100)
	print(l)
	print(q)
	g = 219
print(q)
# output
# 40
# 7
# 206
# 7
# 106
# 208
# 7
# 108
# 210
# 7
# 110
# 110","# 40
# 7
# 206
# 7
# 106
# 208
# 7
# 108
# 210
# 7
# 110
# 110

# code
print(1 + 1@"
11207,"# code
for r in range(252, 255, 2) :
	s = r + 86
	o = (r / s)
print(r)
print(r)
r = 171 + r
print(r + 161)
# output
# 254
# 254
# 586","# 254
# 254
# 586

# code
print(1 + 1@"
11208,"# code
print(9 + 5)
print(81)
e = 6 - 6
b = (e + 147)
print(b + 233)
e = (b % 57)
for z in range(47, 50, 2) :
	d = e / 133
	p = 160
l = 251 + 28
print(z)
# output
# 14
# 81
# 380
# 49","# 14
# 81
# 380
# 49

# code
print(1 + 1@"
11209,"# code
u = 182
while u >= 177 :
	u = u - 2
	r = (u % 185)
	print(r + r)
print(u)
# output
# 360
# 356
# 352
# 176","# 360
# 356
# 352
# 176

# code
print(1 + 1@"
11210,"# code
if not 0 >= 1 :
	print(180)
	print(9 - 215)
	print(6 % 8)
elif 1 > 183 :
	print(193)
	r = 146
	n = 11
print(8 - 7)
print(140)
print(3 - 33)
# output
# 180
# -206
# 6
# 1
# 140
# -30","# 180
# -206
# 6
# 1
# 140
# -30

# code
print(1 + 1@"
11211,"# code
print(10)
print(100)
y = 2 + 1
for b in range(63, 64) :
	print(y)
	print(b)
print(y)
# output
# 10
# 100
# 3
# 63
# 3","# 10
# 100
# 3
# 63
# 3

# code
print(1 + 1@"
11212,"# code
print(52)
o = 235
while o >= 230 :
	o = o - 3
	if  o != 235 :
		print(o)
print(o + 64)
# output
# 52
# 232
# 229
# 293","# 52
# 232
# 229
# 293

# code
print(1 + 1@"
11213,"# code
k = 142
while k < 145 :
	k = k + 2
	if k > k :
		m = k - k
		j = 191
		print(k - 175)
print(k + k)
# output
# 292","# 292

# code
print(1 + 1@"
11214,"# code
for u in range(25, 26, 2) :
	r = 54
	print(r)
	f = 33
if u == u :
	k = 81
	print(u)
	u = 46 - k
print(u)
# output
# 54
# 25
# -35","# 54
# 25
# -35

# code
print(1 + 1@"
11215,"# code
b = (1 - 237)
for p in range(46, 51) :
	if not b > 121 :
		print(p)
	if  b != b :
		v = 214 % b
		o = 187
i = 54
print(p)
print(p)
print(p)
# output
# 46
# 47
# 48
# 49
# 50
# 50
# 50
# 50","# 46
# 47
# 48
# 49
# 50
# 50
# 50
# 50

# code
print(1 + 1@"
11216,"# code
g = 121
print(g)
m = 247
g = 4 + 244
m = (m + g)
print(m)
y = 36
while y < 41 :
	y = y + 3
	print(y - 34)
print(m)
# output
# 121
# 495
# 5
# 8
# 495","# 121
# 495
# 5
# 8
# 495

# code
print(1 + 1@"
11217,"# code
print(208)
j = 59
while j <= 64 :
	j = j + 2
	r = (190 % j)/(j / 65)
	o = 30
	e = 216 % r
j = j - 61
print(j)
print(j)
print(j)
# output
# 208
# 4
# 4
# 4","# 208
# 4
# 4
# 4

# code
print(1 + 1@"
11218,"# code
w = 30
w = w - w
b = (w + w)*(56 * w)
print(w)
print(w)
print(b)
# output
# 0
# 0
# 0","# 0
# 0
# 0

# code
print(1 + 1@"
11219,"# code
x = (150 / 1)
x = (31 % 161)+(25 / x)
x = 128 + 14
if  x == 25 :
	s = 97
	print(x)
	x = 94 / x
	s = (45 * x)/(s % x)
else :
	r = 76
print(x)
# output
# 142","# 142

# code
print(1 + 1@"
11220,"# code
for u in range(75, 78) :
	print(u)
	u = u + 242
if u >= u :
	print(u)
print(u)
# output
# 75
# 76
# 77
# 319
# 319","# 75
# 76
# 77
# 319
# 319

# code
print(1 + 1@"
11221,"# code
x = 32
print(x)
if  x <= 110 :
	print(x)
	print(x)
x = (211 + x)
j = 8
while j >= 3 :
	j = j - 3
	if not x < x :
		n = 203
print(x)
# output
# 32
# 32
# 32
# 243","# 32
# 32
# 32
# 243

# code
print(1 + 1@"
11222,"# code
r = 148
print(r)
r = 57 / 199
print(r)
f = 247
for x in range(142, 143) :
	b = 203
	if r != r :
		f = r * r
		r = (107 - 99)
print(f)
# output
# 148
# 0.2864321608040201
# 247","# 148
# 0.2864321608040201
# 247

# code
print(1 + 1@"
11223,"# code
print(23)
for e in range(109, 112) :
	e = 246
	print(e + 178)
if e < e :
	print(e / 122)
e = (e * 6)%(110 % e)
k = (e - e)
e = (23 + k)
print(e)
print(e)
# output
# 23
# 424
# 424
# 424
# 23
# 23","# 23
# 424
# 424
# 424
# 23
# 23

# code
print(1 + 1@"
11224,"# code
if 9 < 2 :
	print(110)
	g = (1 * 0)
	print(g)
c = 146 + 1
c = 27 - c
b = 137
e = 168 % c
for x in range(208, 209) :
	r = 117
print(b + b)
# output
# 274","# 274

# code
print(1 + 1@"
11225,"# code
if not 7 < 6 :
	t = 10 / 95
j = 159
m = 182
while m <= 187 :
	m = m + 3
	j = (138 + m)
print(j)
# output
# 326","# 326

# code
print(1 + 1@"
11226,"# code
if  5 > 236 :
	v = 206 / 6
	i = 156
x = 233
while x < 236 :
	x = x + 2
	v = (x - x)
	print(x + v)
print(x)
print(x)
print(x)
# output
# 235
# 237
# 237
# 237
# 237","# 235
# 237
# 237
# 237
# 237

# code
print(1 + 1@"
11227,"# code
l = 4 + 218
z = 166
while z >= 165 :
	z = z - 2
	print(l)
u = 128
if  l < l :
	print(u)
	z = u - 207
x = 216
print(x * 14)
# output
# 222
# 3024","# 222
# 3024

# code
print(1 + 1@"
11228,"# code
x = 35
while x > 34 :
	x = x - 1
	z = 112
	l = z % x
	if  l <= z :
		l = 18 - 174
	if l == x :
		z = 119 * x
		m = 116
print(x)
# output
# 34","# 34

# code
print(1 + 1@"
11229,"# code
print(6 / 110)
a = 1
l = (a % a)
g = 180
while g <= 183 :
	g = g + 2
	print(a)
	if l <= 84 :
		j = a - 44
		print(l)
print(g)
# output
# 0.05454545454545454
# 1
# 0
# 1
# 0
# 184","# 0.05454545454545454
# 1
# 0
# 1
# 0
# 184

# code
print(1 + 1@"
11230,"# code
r = 0 - 97
q = 65
while q <= 70 :
	q = q + 3
	print(r)
	print(q)
	if  r > 254 :
		r = q / r
		r = (r / 93)-(q - r)
		r = 183 / 114
print(q - 61)
# output
# -97
# 68
# -97
# 71
# 10","# -97
# 68
# -97
# 71
# 10

# code
print(1 + 1@"
11231,"# code
if not 8 == 227 :
	r = (183 * 1)
	w = 192
elif  0 != 3 :
	print(2)
	z = 66
g = (65 - 23)
print(g)
# output
# 42","# 42

# code
print(1 + 1@"
11232,"# code
m = 57
while m > 52 :
	m = m - 2
	r = 13
	s = 15
	if  s == 13 :
		y = 76
print(m)
# output
# 51","# 51

# code
print(1 + 1@"
11233,"# code
z = 1 * 164
d = 134
if d > 151 :
	z = z / 227
else :
	print(z)
	print(z * z)
	print(z)
print(d)
d = z % 176
print(d)
# output
# 164
# 26896
# 164
# 134
# 164","# 164
# 26896
# 164
# 134
# 164

# code
print(1 + 1@"
11234,"# code
if 8 <= 3 :
	h = (11 + 6)/(144 * 110)
	h = (42 * h)/(219 % h)
	h = h - h
	f = 89
if  0 <= 169 :
	m = 103
	print(m)
	r = m - 98
u = 2 % 2
print(u + u)
# output
# 103
# 0","# 103
# 0

# code
print(1 + 1@"
11235,"# code
for t in range(84, 85, 1) :
	m = 75 + t
b = 136
q = 153
t = (q + 42)
print(q)
b = (t - 98)
print(t)
# output
# 153
# 195","# 153
# 195

# code
print(1 + 1@"
11236,"# code
print(147)
u = (8 % 1)/(73 / 1)
u = 22 + u
if  u != u :
	print(u)
	v = (131 + u)*(5 * 137)-(u * 64)+(u * u)
	print(v)
	print(u - v)
if u >= 99 :
	print(u)
print(u)
# output
# 147
# 22.0","# 147
# 22.0

# code
print(1 + 1@"
11237,"# code
e = 0 % 9
e = (e / 27)*(e + 37)%(3 % 225)%(141 / 136)
print(e)
e = 197 % 183
l = 239
while l <= 240 :
	l = l + 1
	e = (203 % e)/(55 * 19)/(252 - e)
r = 143
n = 128
print(n + 31)
# output
# 0.0
# 159","# 0.0
# 159

# code
print(1 + 1@"
11238,"# code
n = 103
while n <= 108 :
	n = n + 3
	a = 30
	x = 112
	r = x / n
	print(n)
print(n / n)
# output
# 106
# 109
# 1.0","# 106
# 109
# 1.0

# code
print(1 + 1@"
11239,"# code
b = 21
g = 193
while g < 196 :
	g = g + 2
	p = 59
	a = 200
	print(p)
	print(p)
t = 112
if not g <= g :
	g = (44 + 6)
print(b)
# output
# 59
# 59
# 59
# 59
# 21","# 59
# 59
# 59
# 59
# 21

# code
print(1 + 1@"
11240,"# code
s = 244
while s < 245 :
	s = s + 1
	print(s + 195)
	o = 246
	if o > o :
		j = 72
print(s)
# output
# 440
# 245","# 440
# 245

# code
print(1 + 1@"
11241,"# code
print(89)
u = 53
while u <= 58 :
	u = u + 2
	print(u)
print(u)
# output
# 89
# 55
# 57
# 59
# 59","# 89
# 55
# 57
# 59
# 59

# code
print(1 + 1@"
11242,"# code
o = 157
while o > 154 :
	o = o - 2
	g = 161
	l = 26
	l = 202 + l
print(o)
# output
# 153","# 153

# code
print(1 + 1@"
11243,"# code
u = 165
while u < 166 :
	u = u + 2
	x = 138
	x = 195 % x
	q = 144
	q = x / x
	if q >= 247 :
		q = (56 / 140)%(q * 184)
		q = q + 160
print(u)
# output
# 167","# 167

# code
print(1 + 1@"
11244,"# code
if 1 > 1 :
	x = 103
	x = x - 231
else :
	print(8 + 0)
	print(1 * 9)
	print(158)
	v = 8 % 194
print(35)
a = (171 * 1)
print(a + 113)
# output
# 8
# 9
# 158
# 35
# 284","# 8
# 9
# 158
# 35
# 284

# code
print(1 + 1@"
11245,"# code
if 5 > 15 :
	i = 250
	i = i + 12
	i = (178 + i)
t = 225 % 1
for j in range(124, 127, 2) :
	o = 189
	o = (97 + 203)/(17 - 66)
	o = j * o
x = 242
print(j)
# output
# 126","# 126

# code
print(1 + 1@"
11246,"# code
y = (177 % 2)
y = y % 67
print(y / y)
x = 101
while x <= 102 :
	x = x + 2
	z = 247
print(y)
# output
# 1.0
# 1","# 1.0
# 1

# code
print(1 + 1@"
11247,"# code
print(168)
h = 90
while h >= 87 :
	h = h - 2
	print(h - h)
	k = (114 + 238)*(h / 232)
print(h)
# output
# 168
# 0
# 0
# 86","# 168
# 0
# 0
# 86

# code
print(1 + 1@"
11248,"# code
c = 173
while c >= 168 :
	c = c - 2
	d = 165
w = c + c
print(c)
# output
# 167","# 167

# code
print(1 + 1@"
11249,"# code
for g in range(87, 92, 2) :
	if g != g :
		print(g)
		print(g)
print(g)
print(g)
# output
# 91
# 91","# 91
# 91

# code
print(1 + 1@"
11250,"# code
print(106)
if  1 <= 219 :
	print(25)
	b = 248
	print(b)
print(200)
# output
# 106
# 25
# 248
# 200","# 106
# 25
# 248
# 200

# code
print(1 + 1@"
11251,"# code
t = 102
while t > 97 :
	t = t - 3
	d = (171 - t)
	z = (69 - d)%(177 - d)
	if  d < 152 :
		o = 174
		print(o % t)
x = 218
print(t)
print(x)
# output
# 75
# 78
# 96
# 218","# 75
# 78
# 96
# 218

# code
print(1 + 1@"
11252,"# code
j = 1 / 165
if not j >= j :
	print(j)
	print(j)
	print(j)
q = 76
print(q)
# output
# 76","# 76

# code
print(1 + 1@"
11253,"# code
print(19)
r = 122
while r < 127 :
	r = r + 2
	print(r)
	g = r % r
print(r - 113)
g = r - 39
print(g)
# output
# 19
# 124
# 126
# 128
# 15
# 89","# 19
# 124
# 126
# 128
# 15
# 89

# code
print(1 + 1@"
11254,"# code
v = 253 * 1
v = (243 % 11)
b = 253
while b < 258 :
	b = b + 2
	print(v)
print(v)
# output
# 1
# 1
# 1
# 1","# 1
# 1
# 1
# 1

# code
print(1 + 1@"
11255,"# code
for z in range(67, 72) :
	if not z > z :
		print(z)
		print(z - 187)
if not z <= z :
	z = (249 - 155)/(17 * z)*(210 - z)*(z / 167)
print(z)
# output
# 67
# -120
# 68
# -119
# 69
# -118
# 70
# -117
# 71
# -116
# 71","# 67
# -120
# 68
# -119
# 69
# -118
# 70
# -117
# 71
# -116
# 71

# code
print(1 + 1@"
11256,"# code
j = 97
while j < 102 :
	j = j + 2
	print(j)
	d = (126 / j)
	print(j)
	y = (d - d)/(0 - d)-(j + d)-(j / d)+(137 / j)+(d - j)*(j % d)/(d * j)-(d * j)
	y = (181 / y)
j = (204 % 2)/(242 - 49)
print(j)
print(j / 99)
# output
# 99
# 99
# 101
# 101
# 103
# 103
# 0.0
# 0.0","# 99
# 99
# 101
# 101
# 103
# 103
# 0.0
# 0.0

# code
print(1 + 1@"
11257,"# code
k = (7 + 1)-(0 + 231)
t = 250
while t <= 251 :
	t = t + 1
	if k <= 15 :
		d = k - t
		v = 236
		print(k)
	elif  t > 87 :
		k = k * 82
print(k)
# output
# -223
# -223
# -223","# -223
# -223
# -223

# code
print(1 + 1@"
11258,"# code
c = 1 * 2
u = 0
while u <= 1 :
	u = u + 2
	k = (102 / 187)
print(c * 27)
# output
# 54","# 54

# code
print(1 + 1@"
11259,"# code
r = 1 / 1
i = 220
print(i)
c = i / 10
h = 57 - r
print(i)
x = 71
while x >= 70 :
	x = x - 1
	b = 19
print(c)
# output
# 220
# 220
# 22.0","# 220
# 220
# 22.0

# code
print(1 + 1@"
11260,"# code
for x in range(221, 222) :
	x = 102 / 108
print(x - 6)
if  x >= x :
	a = 223
	l = 230 % 251
print(x / x)
# output
# -5.055555555555555
# 1.0","# -5.055555555555555
# 1.0

# code
print(1 + 1@"
11261,"# code
print(166)
q = 222 / 5
t = 87
while t > 86 :
	t = t - 1
	print(t)
	l = (31 % t)
	print(t % 253)
if  t == 253 :
	t = 217 + 112
print(q)
# output
# 166
# 86
# 86
# 44.4","# 166
# 86
# 86
# 44.4

# code
print(1 + 1@"
11262,"# code
if 4 != 56 :
	print(120)
	h = 146
	print(h * h)
g = 192
while g > 191 :
	g = g - 1
	p = 139
	if not p <= p :
		p = (g - 59)
print(g)
# output
# 120
# 21316
# 191","# 120
# 21316
# 191

# code
print(1 + 1@"
11263,"# code
t = 6
while t <= 7 :
	t = t + 2
	c = (t + t)+(t * t)/(239 % t)
n = 30
print(n)
if  t <= n :
	print(n)
	f = 217
print(t)
# output
# 30
# 30
# 8","# 30
# 30
# 8

# code
print(1 + 1@"
11264,"# code
print(100)
j = 163
f = 19
while f <= 22 :
	f = f + 2
	print(j)
print(f)
# output
# 100
# 163
# 163
# 23","# 100
# 163
# 163
# 23

# code
print(1 + 1@"
11265,"# code
o = 47
o = o + o
e = 15
while e >= 10 :
	e = e - 3
	if o == 133 :
		g = 10
		print(o + 188)
		o = g + e
print(o)
print(e)
# output
# 94
# 9","# 94
# 9

# code
print(1 + 1@"
11266,"# code
f = 63
while f >= 58 :
	f = f - 2
	q = (f - 80)*(254 / 197)*(137 % f)-(f / f)-(253 - f)
print(f * f)
print(f)
# output
# 3249
# 57","# 3249
# 57

# code
print(1 + 1@"
11267,"# code
d = 148
while d >= 147 :
	d = d - 2
	if d <= 43 :
		e = d - 138
		print(e)
		print(d)
print(d)
print(d)
# output
# 146
# 146","# 146
# 146

# code
print(1 + 1@"
11268,"# code
e = (1 / 9)%(9 - 237)
e = e % 193
for t in range(165, 170, 3) :
	e = (t + 27)
	e = 92
if  e <= e :
	f = 41
print(t + e)
# output
# 260","# 260

# code
print(1 + 1@"
11269,"# code
t = 179
while t < 184 :
	t = t + 2
	if  t < 175 :
		v = t % t
		v = (139 * 247)
		i = (114 * v)%(v - v)/(t + v)
		v = v % 210
print(t)
# output
# 185","# 185

# code
print(1 + 1@"
11270,"# code
a = 158 % 88
m = 26
while m > 23 :
	m = m - 2
	a = 119 * 1
	j = 112
if a <= 252 :
	print(a)
print(a)
# output
# 119
# 119","# 119
# 119

# code
print(1 + 1@"
11271,"# code
print(8 - 71)
for p in range(33, 34, 1) :
	s = 56
	u = 200
	h = 219
z = 250
p = 152
r = 128
if p != p :
	print(p - z)
print(r)
# output
# -63
# 128","# -63
# 128

# code
print(1 + 1@"
11272,"# code
for p in range(45, 50) :
	print(p)
print(p)
print(p + 250)
if p > 66 :
	d = p * 91
print(p)
# output
# 45
# 46
# 47
# 48
# 49
# 49
# 299
# 49","# 45
# 46
# 47
# 48
# 49
# 49
# 299
# 49

# code
print(1 + 1@"
11273,"# code
print(93)
k = (1 + 3)
print(k)
z = 29
while z < 32 :
	z = z + 2
	k = (k % 81)+(z % z)
c = 216
print(z % 45)
# output
# 93
# 4
# 33","# 93
# 4
# 33

# code
print(1 + 1@"
11274,"# code
print(108)
print(49)
j = 14
a = 28
while a < 29 :
	a = a + 1
	if not j >= a :
		t = (6 / 67)
		print(a)
print(j)
print(a)
# output
# 108
# 49
# 29
# 14
# 29","# 108
# 49
# 29
# 14
# 29

# code
print(1 + 1@"
11275,"# code
print(5 / 193)
print(8 % 1)
for d in range(192, 195, 2) :
	print(d / 15)
	s = 134
r = 233
print(r)
if d <= 213 :
	print(r)
	print(r - 96)
print(d)
# output
# 0.025906735751295335
# 0
# 12.8
# 12.933333333333334
# 233
# 233
# 137
# 194","# 0.025906735751295335
# 0
# 12.8
# 12.933333333333334
# 233
# 233
# 137
# 194

# code
print(1 + 1@"
11276,"# code
w = 45
print(w)
if w > w :
	h = 186
	w = (w / 159)%(w / w)+(1 % w)/(132 + 43)*(w % 219)
print(w % w)
# output
# 45
# 0","# 45
# 0

# code
print(1 + 1@"
11277,"# code
t = 17
while t < 18 :
	t = t + 2
	if t > 192 :
		k = 15
	else :
		y = 41
if t > t :
	print(t)
print(t + 99)
# output
# 118","# 118

# code
print(1 + 1@"
11278,"# code
if not 8 == 6 :
	f = 4 * 76
	f = (f % f)
	print(f + 8)
print(8 - 7)
q = (150 / 145)
t = 24
while t > 23 :
	t = t - 1
	if not q > t :
		c = (t / 227)
print(q)
# output
# 8
# 1
# 1.0344827586206897","# 8
# 1
# 1.0344827586206897

# code
print(1 + 1@"
11279,"# code
s = 68
while s < 69 :
	s = s + 1
	if s == 194 :
		u = (s - 158)
		print(u)
		print(u / u)
	c = s + s
print(s)
q = 35
print(q)
# output
# 69
# 35","# 69
# 35

# code
print(1 + 1@"
11280,"# code
print(6 - 59)
y = 179
for d in range(134, 139, 2) :
	r = (153 * 5)
	n = 55
	print(y)
x = 28 - 23
if d <= d :
	y = 120
print(y + 142)
# output
# -53
# 179
# 179
# 179
# 262","# -53
# 179
# 179
# 179
# 262

# code
print(1 + 1@"
11281,"# code
print(1 + 5)
i = 150
w = 217
i = (130 - i)
if i > 80 :
	h = (63 / i)
	d = h - 20
print(i - 27)
# output
# 6
# -47","# 6
# -47

# code
print(1 + 1@"
11282,"# code
v = 175
while v <= 176 :
	v = v + 2
	i = (60 / 123)
	print(v)
print(v)
# output
# 177
# 177","# 177
# 177

# code
print(1 + 1@"
11283,"# code
e = 228
while e < 231 :
	e = e + 2
	if  e <= 51 :
		l = 242 / e
	elif  e < 234 :
		f = 109 / 144
		f = (253 + 231)
print(e)
# output
# 232","# 232

# code
print(1 + 1@"
11284,"# code
print(144)
h = 196
while h < 197 :
	h = h + 1
	v = 60
	b = 234
h = (45 % 245)
print(h)
m = 83
p = 176
print(p)
# output
# 144
# 45
# 176","# 144
# 45
# 176

# code
print(1 + 1@"
11285,"# code
if 5 > 206 :
	print(136)
	p = 109
	p = (225 * p)
	print(p)
print(44)
# output
# 44","# 44

# code
print(1 + 1@"
