,example,all-generated-output
3962,"# code
print(6 / 5)
print(240)
w = 110
while w <= 115 :
	w = w + 3
	k = w - 67
print(w)
print(w % 233)
w = (238 % 117)
if w < w :
	w = 38 - w
print(w)
# output
# 1.2
# 240
# 116
# 116
# 4","# 1.2
# 240
# 116
# 116
# 1

# code
print(1 * 1@"
3963,"# code
a = (12 + 1)+(66 * 3)
n = 224
while n <= 229 :
	n = n + 3
	print(a)
print(a + a)
# output
# 211
# 211
# 422","# 201
# 201
# 402

# code
print(1 * 1@"
3964,"# code
j = (153 / 178)
for g in range(244, 249, 3) :
	if g > 35 :
		g = 129 + j
		b = 20
print(g)
g = (131 + g)
print(g)
# output
# 129.85955056179776
# 260.85955056179773","# 129.84831460674158
# 260.84831460674156

# code
print(1 - 1@"
3965,"# code
print(67)
p = 244
while p >= 243 :
	p = p - 1
	print(p)
n = (p % 209)
print(p)
if not n <= p :
	w = 80
p = (n + 189)%(209 / p)%(140 / 224)
print(p / 119)
# output
# 67
# 243
# 242
# 242
# 0.0003819709702062425","# 67
# 243
# 242
# 242
# 0.0003060520673444194

# code
print(1 * 1@"
3966,"# code
u = 60
while u >= 59 :
	u = u - 2
	if  u <= u :
		k = u % 103
		print(u)
		print(k)
print(u + u)
print(u * 177)
u = 208 % 43
print(u)
# output
# 58
# 58
# 116
# 10266
# 36","# 58
# 58
# 116
# 10496
# 20

# code
print(1 * 1@"
3967,"# code
m = 239 - 9
print(m + 78)
n = 91
n = (83 / n)
k = m * n
o = k % 83
v = 147
while v < 150 :
	v = v + 2
	j = (o + n)-(n - m)
print(o)
# output
# 308
# 43.78021978021977","# 308
# 10.0

# code
print(1 * 1)
print(1 * 1@"
3968,"# code
print(93)
s = 2 - 5
z = 38
while z > 37 :
	z = z - 1
	s = (z + s)
print(s * 118)
# output
# 93
# 4012","# 93
# 2148

# code
print(1 * 1@"
3969,"# code
z = 51
u = 184
for t in range(121, 122, 2) :
	print(z / 118)
	print(z)
	if not t != 205 :
		d = z / z
print(u)
# output
# 0.4322033898305085
# 51
# 184","# 0.4576271186440678
# 51
# 184

# code
print(1 * 1@"
3970,"# code
f = 0
while f <= 3 :
	f = f + 2
	if f < 220 :
		c = 126 % 233
		print(c % 77)
e = f - 103
print(f)
# output
# 49
# 49
# 4","# 59
# 59
# 4

# code
print(1 - 1@"
3971,"# code
r = (2 / 13)
print(r)
r = (r * r)
print(r)
v = 181
while v <= 186 :
	v = v + 3
	r = r - r
if  r == 110 :
	r = 52 % r
print(r)
# output
# 0.15384615384615385
# 0.02366863905325444
# 0.0","# 0.15384615384615385
# 0.010416666666666666
# 0.0

# code
print(1 * @"
3972,"# code
o = (37 - 8)/(4 / 68)+(9 - 2)
print(o / 2)
k = 90
print(k * o)
if  k == k :
	o = (194 % k)
l = 58
r = 248
while r < 249 :
	r = r + 2
	h = 78
print(r)
# output
# 250.0
# 45000.0
# 250","# 11.0
# 11160.0
# 250

# code
print(1 * 1)@"
3973,"# code
d = 1 + 250
d = d - 60
g = 176
while g <= 179 :
	g = g + 2
	print(d)
	u = 204
if  d >= d :
	d = (30 - 160)
	print(d / 248)
print(d % 165)
# output
# 191
# 191
# -0.5241935483870968
# 35","# 191
# 191
# -0.4112903225806452
# 115

# code
print(1 * @"
3974,"# code
for d in range(178, 183, 3) :
	d = (d - 151)
	d = d + 151
	b = 234
	if  d == d :
		print(b)
	l = d / b
	if d <= d :
		b = d + 165
		print(b)
print(d)
# output
# 234
# 343
# 234
# 346
# 181","# 234
# 396
# 234
# 396
# 184

# code
print(1 * 1@"
3975,"# code
u = (93 / 1)%(139 - 99)-(9 * 2)
print(u)
print(u)
j = 84
while j < 89 :
	j = j + 2
	x = 83
g = 197
j = (u / 66)
print(u)
# output
# -5.0
# -5.0
# -5.0","# -10.0
# -10.0
# -10.0

# code
print(1 @"
3976,"# code
for h in range(53, 58, 2) :
	print(h)
print(h)
t = 22
print(h)
s = 70
h = h - 33
print(s)
print(t)
z = 235
print(h / z)
# output
# 53
# 55
# 57
# 57
# 57
# 70
# 22
# 0.10212765957446808","# 53
# 55
# 57
# 57
# 57
# 70
# 22
# 0.10857142857142857

# code
print(1 * 1@"
3977,"# code
f = 97
if  f >= 247 :
	f = 216 % f
	print(f)
print(f)
f = (f / 145)%(229 % f)
for p in range(91, 96) :
	p = (66 - 94)+(95 * 220)*(f % f)
print(f)
# output
# 97
# 0.6689655172413793","# 97
# 0.6206896551724138

# code
print(1 - 1@"
3978,"# code
print(229)
a = (11 * 8)
a = (132 % a)
for z in range(59, 60, 2) :
	a = (a / 139)+(219 / 79)-(125 / a)%(7 - 227)
print(a - a)
if a == a :
	a = a % 104
	z = a - z
s = 36
print(a)
# output
# 229
# 0.0
# 12.247789570415023","# 229
# 0.0
# 11.0

# code
print(1 * 1)
print(1 * 1)@"
3979,"# code
print(187)
print(5 / 42)
w = 132
if w > 133 :
	w = (207 - w)/(w - w)
print(w * 68)
# output
# 187
# 0.11904761904761904
# 8976","# 187
# 0.11904761904761904
# 6800

# code
print(1 - 1@"
3980,"# code
print(37)
r = 45
while r <= 50 :
	r = r + 2
	if r <= r :
		print(r)
		print(r + 3)
print(r)
# output
# 37
# 47
# 50
# 49
# 52
# 51
# 54
# 51","# 37
# 47
# 40
# 49
# 42
# 51
# 44
# 51

# code
print(1 * 1@"
3981,"# code
h = (1 % 123)+(25 / 2)
v = 178
for z in range(171, 176) :
	print(z)
print(h)
if h > 230 :
	n = 114
	h = (227 * z)
	print(h)
print(v)
print(v - 220)
# output
# 171
# 172
# 173
# 174
# 175
# 13.5
# 178
# -42","# 171
# 172
# 173
# 174
# 175
# 12.5
# 178
# -42

# code
print(1 * 1@"
3982,"# code
if 6 > 85 :
	print(244)
	s = 100
print(2 - 8)
o = 155
p = 142
while p <= 143 :
	p = p + 1
	print(o)
	o = (233 - p)
print(o)
# output
# -6
# 155
# 90
# 89","# -6
# 155
# 90
# 99

# code
print(1 * 1@"
3983,"# code
h = 1 + 2
f = 244
if h >= 51 :
	print(f)
if not h > 198 :
	print(h)
print(f)
print(h)
print(f)
# output
# 3
# 244
# 3
# 244","# 244
# 3
# 244
# 3
# 244

# code
print@"
3984,"# code
h = 151
r = h / h
v = 70
while v >= 67 :
	v = v - 2
	f = 46
print(v / 112)
# output
# 0.5892857142857143","# 0.5

# code
print(1 * 1)
print(1 - 1)
@"
3985,"# code
z = 4 * 7
z = (153 % z)
if  z >= 234 :
	z = 237 * 136
	print(z)
y = z - 222
z = 226 / 192
x = 233
if  z > 159 :
	print(z)
print(z)
# output
# 1.1770833333333333","# 1.1979166666666667

# code
print(1 * 1@"
3986,"# code
o = 66 + 2
o = (255 + o)
s = 93
s = (o + 244)
r = 100
while r <= 101 :
	r = r + 2
	print(s)
	l = (234 - 22)
	print(l)
print(s)
# output
# 567
# 212
# 567","# 597
# 212
# 597

# code
print(1 * 1@"
3987,"# code
for u in range(249, 250, 2) :
	print(u)
print(u)
u = (u + u)
if u != u :
	u = (u % u)/(u + 145)
j = 217
g = u + 184
d = (g / g)
print(u / 217)
print(u)
# output
# 249
# 249
# 2.294930875576037
# 498","# 249
# 249
# 2.009216589861751
# 498

# code
print(1 * 1@"
3988,"# code
u = 5
while u <= 10 :
	u = u + 3
	print(u)
	print(u - u)
t = 43
print(t)
n = (124 % 13)
if u != 37 :
	print(n * n)
print(u * 237)
# output
# 8
# 0
# 11
# 0
# 43
# 49
# 2607","# 8
# 0
# 11
# 0
# 43
# 1
# 2547

# code
print(1 * 1)@"
3989,"# code
w = 3 % 111
z = 229
while z <= 234 :
	z = z + 2
	w = (z - 240)/(203 + 161)
	print(z)
print(w)
print(w)
print(z)
print(z)
print(w)
# output
# 231
# 233
# 235
# -0.013736263736263736
# -0.013736263736263736
# 235
# 235
# -0.013736263736263736","# 231
# 233
# 235
# -0.01020408163265306
# -0.01020408163265306
# 235
# 235
# -0.01020408163265306

# code
print(1 - 1)
p@"
3990,"# code
g = (2 * 9)
g = 78 / 147
if g < 201 :
	g = g * g
	print(g / g)
else :
	g = g + 31
f = 80 % 115
print(g)
t = (234 % g)-(g * 96)
print(t)
# output
# 1.0
# 0.2815493544356518
# -26.996251561849242","# 1.0
# 0.3755274261603376
# -21.62447257383966

# code
print(1 - 1)@"
3991,"# code
q = 248
for p in range(3, 4) :
	print(p)
	if q >= 236 :
		print(q % 224)
		f = p + q
		k = 187 / 183
print(q - 240)
k = 238 - q
print(k / 94)
print(q)
# output
# 3
# 24
# 8
# -0.10638297872340426
# 248","# 3
# 24
# 8
# -0.05319148936170213
# 248

# code
print(1 * 1@"
3992,"# code
l = 211
while l < 216 :
	l = l + 3
	h = 195
	print(l)
l = (l / 232)
print(l)
x = (l / 166)
print(l)
d = 3 * 125
print(l)
# output
# 214
# 217
# 0.9353448275862069
# 0.9353448275862069
# 0.9353448275862069","# 214
# 217
# 0.9224137931034483
# 0.9224137931034483
# 0.9224137931034483

# code
print(1 * 1@"
3993,"# code
v = 8
while v > 7 :
	v = v - 1
	b = 156
u = v * 45
v = u - v
print(v)
u = u % 81
k = 53
print(u)
# output
# 308
# 72","# 310
# 31

# code
print(1 * 1@"
3994,"# code
b = 166
while b < 167 :
	b = b + 2
	print(b)
	if b == 199 :
		print(b)
print(b / 130)
b = 113 % 147
b = 201 - 56
print(b)
# output
# 168
# 1.2923076923076924
# 145","# 168
# 1.2692307692307692
# 145

# code
print(1 * 1@"
3995,"# code
print(87)
print(2 - 4)
n = 151
while n > 146 :
	n = n - 2
	if not n > 133 :
		print(n % 189)
n = 240 / 37
print(n * 193)
# output
# 87
# -2
# 1251.8918918918919","# 87
# -2
# 1107.4864864864865

# code
print(1 - 1@"
3996,"# code
for p in range(37, 42) :
	if  p <= p :
		u = (p % p)*(p * 209)+(199 * 72)%(216 % 226)
		u = 159 + 225
k = 83
print(k)
print(p)
if  k == k :
	print(p)
	print(p)
print(k * 186)
# output
# 83
# 41
# 41
# 41
# 15438","# 83
# 41
# 41
# 41
# 15918

# code
print(1 * 1@"
3997,"# code
a = 146
for m in range(27, 28, 2) :
	if a > 144 :
		print(a)
		print(m)
	a = (a % 90)-(236 % a)
a = (m / m)
print(a)
a = (a - a)
y = a + a
print(m)
# output
# 146
# 27
# 1.0
# 27","# 1.0
# 27

# code
print(1 * 1)
print(1 -@"
3998,"# code
j = 4 % 64
y = 162
print(j)
y = j - 239
m = 243
while m <= 244 :
	m = m + 1
	p = 89
print(y * m)
# output
# 4
# -57575","# 4
# -51350

# code
print(1 * 1@"
3999,"# code
u = 67
for f in range(10, 15) :
	print(f)
print(u)
u = 53 - u
o = 213
if u != f :
	print(u)
z = 54
l = 88
print(f - 212)
# output
# 10
# 11
# 12
# 13
# 14
# 67
# -14
# -198","# 10
# 11
# 12
# 13
# 14
# 67
# -15
# -198

# code
print(1 * 1@"
4000,"# code
print(22)
for t in range(51, 52) :
	print(t)
a = (t % 189)
print(a)
w = 151
print(a)
g = 230 % 233
w = (w / 69)
print(w)
print(w - 195)
# output
# 22
# 51
# 51
# 51
# 2.1884057971014492
# -192.81159420289856","# 22
# 51
# 51
# 51
# 2.2318840579710146
# -192.768115942029

# code
print(1 - 1)
@"
4001,"# code
if 7 < 152 :
	g = (1 + 8)
	print(g)
x = 128 * 5
c = 46
while c > 43 :
	c = c - 2
	x = (c + x)
	if c != x :
		print(c)
print(x)
# output
# 9
# 44
# 42
# 726","# 9
# 44
# 42
# 672

# code
print(1 * 1@"
4002,"# code
q = (197 * 1)/(70 + 184)
print(q)
q = (q % q)
for l in range(119, 120, 2) :
	if q != 218 :
		w = 90
	k = q + 106
	y = (q % k)*(k + q)*(36 / k)
	y = y / k
print(q)
print(q)
# output
# 0.7755905511811023
# 0.0
# 0.0","# 0.8404255319148937
# 0.0
# 0.0

# code
print(1 - 1@"
4003,"# code
l = 109
while l > 106 :
	l = l - 2
	if l > 33 :
		print(l)
		f = (177 / l)
		g = f * 249
		print(f)
		f = 138 % l
	w = 155
print(l)
# output
# 107
# 1.6542056074766356
# 105
# 1.6857142857142857
# 105","# 107
# 1.6153846153846154
# 105
# 1.644578313253012
# 105

# code
print(1 * 1)@"
4004,"# code
if 1 < 2 :
	print(0)
	m = 166
if 1 < 219 :
	p = (4 % 2)%(6 + 5)+(4 * 7)-(1 * 5)
	print(p)
h = 169
t = (h % 146)%(184 % 224)/(h + h)-(h / 63)/(135 % 46)-(114 / h)
x = 117 + 252
print(h % 79)
print(h)
# output
# 0
# 23
# 11
# 169","# 0
# 22
# 169
# 169

# code
print(1 * @"
4005,"# code
for i in range(57, 58, 2) :
	n = 201 + i
print(i)
g = 204
t = 23
u = 122
print(i)
if u <= 193 :
	print(g)
print(t)
print(u)
# output
# 57
# 57
# 204
# 23
# 122","# 57
# 57
# 204
# 122

# code
print(1 * 1)
pri@"
4006,"# code
d = (1 % 2)
u = 11
while u >= 10 :
	u = u - 2
	print(d)
	c = 154
a = 22 + d
a = 76 / u
u = (a * d)/(a + 105)
a = (107 + a)+(u / a)
print(a)
# output
# 1
# 115.45325933180978","# 1
# 110.0

# code
print(1 * 1)
print(1 - 1@"
4007,"# code
for q in range(237, 240) :
	z = 171
	if  q != q :
		print(q % 126)
	d = 100
r = 253
print(q / 164)
# output
# 1.4573170731707317","# 1.4085365853658536

# code
print(1 - 1@"
4008,"# code
d = 64
while d >= 63 :
	d = d - 2
	u = d + 213
	print(u / d)
d = (d + 217)
print(d)
print(d)
print(d)
s = d + d
print(d)
# output
# 4.435483870967742
# 279
# 279
# 279
# 279","# 3.65625
# 279
# 279
# 279
# 279

# code
print(1 * 1)
print(1 @"
4009,"# code
n = 213 - 139
i = 161 - n
s = 26
while s <= 27 :
	s = s + 2
	f = 188
k = 14
if i > s :
	print(i)
print(k + n)
# output
# 87
# 88","# 140
# 84

# code
print(1 * @"
4010,"# code
print(74)
u = 210
while u <= 211 :
	u = u + 2
	n = (64 / 62)
	print(n)
	print(u)
print(u)
# output
# 74
# 1.032258064516129
# 212
# 212","# 74
# 1.064516129032258
# 212
# 212

# code
print(1 * 1@"
4011,"# code
a = 1 * 2
z = (61 % a)*(a + 5)
print(z)
if not z <= a :
	z = z + z
m = 120
while m < 121 :
	m = m + 1
	a = 28 - z
o = (a + a)+(180 - a)/(m % 202)
print(o)
# output
# 7
# 29.371900826446282","# 0
# -120.0

# code
print(1 - 1)
print(1 - @"
4012,"# code
m = (145 - 43)
if not m != m :
	p = 204
	print(m)
print(m)
for c in range(75, 80, 3) :
	print(m)
	k = m + c
a = 213
print(a)
print(c * 228)
# output
# 102
# 102
# 102
# 102
# 213
# 17784","# 102
# 102
# 102
# 102
# 213
# 18032

# code
print(1 * 1@"
4013,"# code
print(147)
r = 13
while r < 18 :
	r = r + 2
	print(r / 98)
print(r)
r = (59 + 204)
print(r * 89)
s = (109 + r)
print(r)
print(r)
# output
# 147
# 0.15306122448979592
# 0.17346938775510204
# 0.19387755102040816
# 19
# 23407
# 263
# 263","# 147
# 0.15306122448979592
# 0.17346938775510204
# 0.19387755102040816
# 19
# 23077
# 263
# 263

# code
print(1 * 1@"
4014,"# code
print(88)
e = 168
while e > 167 :
	e = e - 2
	g = (6 - 57)
print(e * 188)
# output
# 88
# 31208","# 88
# 30888

# code
print(1 - 1@"
4015,"# code
print(3 % 6)
print(216)
s = 97 / 27
for t in range(26, 31, 2) :
	f = 142
	print(f)
t = 43 % s
print(t)
# output
# 3
# 216
# 142
# 142
# 142
# 3.481481481481482","# 3
# 216
# 142
# 142
# 142
# 1.0

# code
print(1 * 1)
print(1 * 1)@"
4016,"# code
p = 152
h = 255
for m in range(8, 13) :
	if p >= 83 :
		v = 197
		print(h * v)
s = (p + 186)%(171 / 237)
b = 245
print(m)
# output
# 50235
# 50235
# 50235
# 50235
# 50235
# 12","# 49725
# 49725
# 49725
# 49725
# 49725
# 12

# code
print(1 * 1@"
4017,"# code
print(43)
for j in range(205, 210, 3) :
	print(j)
h = 91
print(j)
if  h >= 151 :
	print(h)
	print(j + h)
print(h)
h = (h / h)
print(j)
# output
# 43
# 205
# 208
# 208
# 91
# 208","# 43
# 205
# 208
# 208
# 91
# 299
# 91
# 208

# code
@"
4018,"# code
j = (7 * 5)/(4 * 6)
j = (137 / j)
for s in range(239, 242, 2) :
	s = 212 / j
	if not j >= 171 :
		b = j / 26
j = j + 216
if not j == j :
	h = 77
print(j)
print(j)
# output
# 309.9428571428572
# 309.9428571428572","# 243.0
# 243.0

# code
print(1 * 1)
print(1 * 1)
print(1 *@"
4019,"# code
print(116)
print(4 + 162)
h = 17 % 9
h = (h / 82)*(h / 119)
h = 236 - h
print(h)
# output
# 116
# 166
# 235.9934412789506","# 116
# 166
# 235.99159663865547

# code
print(1 - @"
4020,"# code
for z in range(117, 122) :
	if not z == z :
		z = (223 % 226)
		b = 193
print(z)
o = 169
print(o)
c = 147
q = 86
if q >= c :
	z = (22 - 68)
print(z)
# output
# 121
# 169
# 121","# 121
# 169
# 169

# code
print(1 * 1@"
4021,"# code
print(79)
k = 188 / 106
if k <= 145 :
	m = (k * 91)+(k * k)
	d = 222
elif k == 95 :
	print(k)
	print(k)
print(k)
print(k + 192)
# output
# 79
# 1.7735849056603774
# 193.77358490566039","# 79
# 1.7547169811320755
# 193.75471698113208

# code
print(1 - 1@"
4022,"# code
for g in range(164, 169) :
	print(g)
	p = 81
i = 37
d = (g / 34)-(i + g)%(g / 223)*(i + 84)
c = 56
f = (75 / d)%(181 - i)-(c + i)
print(d)
# output
# 164
# 165
# 166
# 167
# 168
# -5.368240569772016","# 164
# 165
# 166
# 167
# 168
# -100.94117647058823

# code
print(1 - @"
4023,"# code
l = 11
k = l % 129
e = 203
while e > 202 :
	e = e - 1
	print(l)
print(k)
o = (215 + 148)
e = 43 % k
if e != 162 :
	v = 156 / 72
print(e)
# output
# 11
# 11
# 10","# 11
# 11
# 1

# code
print(1 * 1)@"
4024,"# code
d = 5
while d >= 2 :
	d = d - 2
	x = 155 / d
	print(x)
	print(x)
print(d)
d = 245 / 167
print(d)
print(d)
# output
# 51.666666666666664
# 51.666666666666664
# 155.0
# 155.0
# 1
# 1.467065868263473
# 1.467065868263473","# 155.0
# 155.0
# 155.0
# 155.0
# 1
# 1.401197604790419
# 1.401197604790419

# code
print(1 * 1)
print(1 * 1)
print(1 * 1@"
4025,"# code
for y in range(81, 84, 2) :
	print(y)
	print(y)
	y = 220 - 171
print(y)
l = 26
print(l / 203)
print(l)
print(l)
print(l)
# output
# 81
# 81
# 83
# 83
# 49
# 0.12807881773399016
# 26
# 26
# 26","# 81
# 81
# 83
# 83
# 49
# 0.12334801762114538
# 26
# 26
# 26

# code
print(1 * 1@"
4026,"# code
j = (4 / 6)
k = 133 % j
print(j)
q = 195
while q <= 198 :
	q = q + 2
	g = k + k
	l = 38
	if q <= k :
		g = (k * k)/(112 - 68)
print(j + k)
# output
# 0.6666666666666666
# 1.0000000000000073","# 0.6666666666666666
# 1.6666666666666667

# code
print(1 - 1@"
4027,"# code
a = (181 % 1)
if a >= 143 :
	s = 184
	a = 217 + 190
a = (205 - 139)
for p in range(79, 84, 2) :
	k = 190
	print(a % a)
	if  k >= 118 :
		print(a)
print(a)
# output
# 0
# 66
# 0
# 66
# 0
# 66
# 66","# 0
# 0
# 0
# 66

# code
print(1 * 1)
print(1 * 1)
@"
4028,"# code
w = (148 + 2)%(80 - 1)
g = 44
while g < 49 :
	g = g + 2
	print(w)
print(w * 170)
# output
# 71
# 71
# 71
# 12070","# 15
# 15
# 15
# 2550

# code
print(1 * 1)@"
4029,"# code
print(245)
c = (137 * 1)
for s in range(117, 120, 2) :
	print(s / 166)
	print(c)
	c = 113 / 203
print(c)
r = 185
s = (207 + s)
s = 106 * c
print(r)
# output
# 245
# 0.7048192771084337
# 137
# 0.7168674698795181
# 0.5566502463054187
# 0.5566502463054187
# 185","# 245
# 0.7228915662650602
# 137
# 0.5541125541125541
# 0.5541125541125541
# 0.5541125541125541
# 185

# code
print(1 * 1@"
4030,"# code
print(45)
print(84)
if 3 > 255 :
	m = 2 % 62
for y in range(32, 37, 2) :
	print(y)
	e = 48
print(y / 81)
print(y)
print(y)
print(y + y)
# output
# 45
# 84
# 32
# 34
# 36
# 0.4444444444444444
# 36
# 36
# 72","# 45
# 84
# 32
# 34
# 36
# 0.4074074074074074
# 36
# 36
# 72

# code
print(1 * 1@"
4031,"# code
print(6 / 5)
c = 59
while c >= 58 :
	c = c - 2
	print(c + c)
	e = (c % c)*(c - 56)*(76 - 201)+(187 / c)
	print(e)
	e = e * e
	print(e)
	y = 224
print(c)
# output
# 1.2
# 114
# 3.280701754385965
# 10.763004001231147
# 57","# 1.2
# 114
# 3.263157894736842
# 10.012269938650306
# 57

# code
print(1 * 1@"
4032,"# code
w = 168 % 6
j = (127 - 222)%(192 / 88)+(w - w)/(184 - 68)+(91 - 62)*(w / 154)
for i in range(31, 32, 1) :
	u = 69 + w
	i = (j / 161)
	v = 77
w = 200 / 220
print(j + j)
b = 234
f = 79
print(f - 57)
# output
# 1.9999999999999858
# 22","# 10.000000000000002
# 2

# code
print(1 - 1)@"
4033,"# code
for w in range(193, 198, 3) :
	print(w)
	if  w <= w :
		print(w)
		o = 61
print(w)
s = 199 % w
print(s)
# output
# 193
# 193
# 196
# 196
# 196
# 3","# 193
# 193
# 196
# 196
# 196
# 199

# code
print(1 *@"
4034,"# code
x = 101
for w in range(128, 133, 3) :
	e = 238
	print(x)
	x = 137
print(w / 88)
# output
# 101
# 137
# 1.4886363636363635","# 101
# 137
# 1.4090909090909092

# code
print(1 - 1@"
4035,"# code
if 8 > 254 :
	j = (99 / 140)
	u = 104
	print(u)
	print(u - j)
for o in range(13, 16, 2) :
	y = (112 / 140)
a = 57
print(a)
a = 137 % o
print(a)
# output
# 57
# 2","# 57
# 12

# code
print(1 * @"
4036,"# code
print(4 * 4)
o = 245
print(o)
if o != 83 :
	print(o)
	o = (o + o)
	o = o + 39
	print(o)
	print(o)
for n in range(223, 228, 3) :
	z = 44
print(n)
# output
# 16
# 245
# 245
# 529
# 529
# 226","# 16
# 245
# 245
# 503
# 503
# 226

# code
print(1 * 1@"
4037,"# code
print(105)
print(149)
print(2 % 1)
e = (1 % 7)%(139 * 3)-(8 / 28)/(3 % 49)
print(e)
n = 144
print(n)
w = 74
while w >= 69 :
	w = w - 3
	print(e)
print(e)
# output
# 105
# 149
# 0
# 0.9047619047619048
# 144
# 0.9047619047619048
# 0.9047619047619048
# 0.9047619047619048","# 105
# 149
# 0
# 0.9642857142857143
# 144
# 0.9642857142857143
# 0.9642857142857143
# 0.9642857142857143

# code
print(1 * 1@"
4038,"# code
for c in range(57, 62) :
	c = 28 + c
o = (31 % c)
print(o)
o = o - 64
c = 12 * o
f = 148
print(o % o)
print(c)
print(f)
print(o)
# output
# 31
# 0
# -396
# 148
# -33","# 31
# 0
# -102
# 148
# -33

# code
print(1 * 1@"
4039,"# code
s = (12 + 2)%(252 / 163)
if s == 232 :
	print(s)
	print(s)
print(s)
print(s)
# output
# 0.08588957055214763
# 0.08588957055214763","# 0.3312883435582823
# 0.3312883435582823

# code
print(1 - 1)
@"
4040,"# code
t = 2 / 191
z = 210 % t
t = z * z
w = 148
while w > 147 :
	w = w - 1
	print(t)
	print(t)
	l = (t * 210)%(142 / 208)
p = w - 127
print(t)
# output
# 0.00010964611715660918
# 0.00010964611715660918
# 0.00010964611715660918","# 0.0001000000000000001
# 0.0001000000000000001
# 0.0001000000000000001

# code
print(1 - 1)
p@"
4041,"# code
q = 188 / 3
q = (q / 52)+(q - 141)+(q + q)*(q - 70)*(q % q)+(q / 42)-(q + 133)
s = 58
while s <= 63 :
	s = s + 2
	b = 168 / q
print(q)
# output
# -271.30280830280833","# -140.14285714285714

# code
print(1 - 1@"
4042,"# code
k = 206
while k >= 201 :
	k = k - 2
	d = (39 / k)
	s = d * d
c = 77
j = (165 - k)
print(c % k)
print(c)
print(k)
print(j + c)
# output
# 77
# 77
# 200
# 42","# 77
# 77
# 200
# 35

# code
print(1 * 1@"
4043,"# code
if  6 >= 2 :
	u = (121 % 208)+(183 + 8)
	print(u * u)
m = 34
while m < 37 :
	m = m + 2
	print(m)
	if  m == m :
		b = (m - m)
		print(m)
print(m - m)
# output
# 97344
# 36
# 36
# 38
# 38
# 0","# 10816
# 36
# 36
# 38
# 38
# 0

# code
print(1 * 1@"
4044,"# code
i = 147 - 18
c = 36
while c > 31 :
	c = c - 3
	u = 22
	i = (38 / u)
print(i)
print(i)
print(c - 87)
i = i - 183
print(c)
# output
# 1.7272727272727273
# 1.7272727272727273
# -57
# 30","# 1.9090909090909092
# 1.9090909090909092
# -57
# 30

# code
print(1 * 1@"
4045,"# code
print(99)
for k in range(2, 5) :
	s = (0 - 46)
	if not k != s :
		u = (36 - 238)
	print(k)
k = (209 - k)/(26 + k)
print(k)
print(k)
w = (k % 115)-(k - 1)+(137 / k)-(k / k)%(233 + 191)%(164 * k)
print(k)
# output
# 99
# 2
# 3
# 4
# 6.833333333333333
# 6.833333333333333
# 6.833333333333333","# 99
# 2
# 3
# 4
# 1.3333333333333333
# 1.3333333333333333
# 1.3333333333333333

# code
print(1 @"
4046,"# code
for y in range(182, 183) :
	y = (y % 141)%(y + y)
	print(y + 43)
	print(y)
print(y + y)
print(y)
# output
# 84
# 41
# 82
# 41","# 80
# 41
# 82
# 41

# code
print(1 - 1@"
4047,"# code
s = 2 % 2
print(s)
m = 233
for z in range(56, 61, 2) :
	if m < 72 :
		s = (81 - m)/(94 * z)
		print(s)
		print(s)
print(s)
print(m)
print(s)
# output
# 0
# 0
# 233
# 0","# 0
# -0.01276595744680851
# -0.01276@"
4048,"# code
o = 73
while o < 78 :
	o = o + 3
	print(o)
	print(o)
	if o <= 172 :
		z = o % 170
		d = 111
print(o * 205)
# output
# 76
# 76
# 79
# 79
# 16195","# 76
# 76
# 79
# 79
# 15945

# code
print(1 * 1@"
4049,"# code
z = 111
while z < 116 :
	z = z + 2
	m = 74 % 222
	print(z * m)
	print(z)
z = (z % z)
print(z)
print(z + 41)
print(z)
# output
# 8362
# 113
# 8510
# 115
# 8658
# 117
# 0
# 41
# 0","# 8002
# 113
# 8140
# 115
# 8218
# 117
# 0
# 41
# 0

# code
print(1 * 1@"
4050,"# code
b = (2 + 1)
if b <= 154 :
	b = 59 * b
	print(b)
print(b)
print(b * 19)
s = 65
print(b)
s = 22
while s < 23 :
	s = s + 1
	r = 83
print(b)
# output
# 177
# 177
# 3363
# 177
# 177","# 177
# 177
# 13033
# 177
# 177

# code
print(1 * @"
4051,"# code
r = 11
while r < 12 :
	r = r + 1
	s = 229 + r
	x = r - 235
	print(s)
print(r)
# output
# 241
# 12","# 231
# 12

# code
print(1 - 1@"
4052,"# code
m = 155
i = 53
while i >= 50 :
	i = i - 2
	print(m)
	print(m)
	if  i != i :
		print(m + 219)
		u = 86
		x = 154
print(m % 77)
# output
# 155
# 155
# 155
# 155
# 1","# 155
# 155
# 155
# 155
# 78

# code
print(1 * @"
4053,"# code
j = 218
print(j)
for p in range(27, 28) :
	j = (j / p)/(p / 59)
	x = 204
	l = 136
print(p * 52)
# output
# 218
# 1404","# 218
# 1334

# code
print(1 - 1@"
4054,"# code
c = 201 / 2
c = (c % 162)/(c % 229)
for o in range(2, 5, 2) :
	if  c != o :
		print(c + c)
		print(c * c)
print(c * 68)
# output
# 2.0
# 1.0
# 2.0
# 1.0
# 68.0","# 1.0
# 1.0
# 1.0
# 1.0
# 68.0

# code
print(1 * 1@"
4055,"# code
l = 47 % 230
l = l % 230
l = l + 222
c = l % 2
r = 230
while r >= 229 :
	r = r - 2
	a = c % r
print(l - 34)
# output
# 235","# 271

# code
print(1 * 1@"
